feature,coef
unclassified work,-0.015233365455248666
spring 2019 applicant,-0.015233365455248666
applicant disclose applicant,-0.015223270174352018
resignation,-0.015201275964304121
tr 61,-0.015182029638291789
view pornography tr,-0.015136358604950965
wrong,-0.015121915752523488
clearance eligibility,-0.015111144915136588
desk,-0.01510251785925022
guideline sor allege,-0.015073173615358365
applicant wend,-0.015053737426831366
attribute,-0.015028703976818315
child pornography,-0.01501038954685566
applicant misuse,-0.015008991071948044
federal income,-0.014998435060475733
returns,-0.014998435060475733
income tax,-0.014998435060475733
like work,-0.014998366882955234
far,-0.014982499245542295
program applicant,-0.014924646582859155
section applicant,-0.014905939721192269
112 tr 78,-0.014869008654642347
pornography work applicant,-0.014869008654642347
organizations,-0.014869008654642347
committee,-0.014869008654642347
2001,-0.014862837887532392
applicant year,-0.014856254947514505
explain applicant,-0.01484916184832346
affirm applicant,-0.014831794181744322
77 78,-0.014829775507429557
sell,-0.014828217971837252
serve active,-0.014779871045598837
serve active duty,-0.014779871045598837
addict,-0.014777611010518815
mentor,-0.014777014043159164
deny sor allegation,-0.014777014043159164
deny intentionally,-0.014744834153005888
applicant deny intentionally,-0.014744834153005888
applicant interpret,-0.014743840743719663
1994,-0.014735425660033729
85 133,-0.014733878613324957
2017 86,-0.014733878613324957
applicant write applicant,-0.014733878613324957
64 85 133,-0.014733878613324957
64 85,-0.014733878613324957
tr 85,-0.014733878613324957
disciplined company september,-0.014733878613324957
133 145,-0.014733878613324957
submit december,-0.014733878613324957
disciplined company,-0.014733878613324957
position downsized,-0.014733878613324957
position downsize,-0.014733878613324957
reason lie applicant,-0.014733878613324957
reason lie,-0.014733878613324957
september 2017 86,-0.014733878613324957
applicant submit december,-0.014733878613324957
tr 64 85,-0.014733878613324957
company september,-0.014733878613324957
member foreign country,-0.014733878613324957
member foreign,-0.014733878613324957
late october 2017,-0.014733878613324957
roi,-0.014733878613324957
foreign personnel,-0.014733878613324957
85 133 145,-0.014733878613324957
company september 2017,-0.014733878613324957
downsize,-0.014733878613324957
foreign country military,-0.014733878613324957
suspended disciplined company,-0.014733878613324957
country military,-0.014733878613324957
sca answer,-0.014733070488047482
close work area,-0.014733070488047482
company computer view,-0.014733070488047482
close work,-0.014733070488047482
work area,-0.014733070488047482
device close,-0.014733070488047482
allegation sor applicant,-0.014714349679343151
feel,-0.014691736861682738
currently,-0.014674903601438792
april 2020,-0.014661375312460083
applicant load,-0.01464532479271732
wipe computer,-0.014638720756955305
depart,-0.014638720756955305
franchise,-0.014638720756955305
vendor perform,-0.014638720756955305
applicant applicant admit,-0.014633761358665412
rehire,-0.014632382690690017
personal subject,-0.014627259281289424
personal subject interview,-0.014627259281289424
attorney office,-0.01461958727628829
cause potential,-0.01461958727628829
federal contract,-0.01461958727628829
federal contract company,-0.01461958727628829
counterintelligence group,-0.01461958727628829
eligibility 2013,-0.01461958727628829
datum personal device,-0.01461958727628829
including 25,-0.01461958727628829
applicant lie company,-0.01461958727628829
forensic review device,-0.01461958727628829
clearance eligibility 2013,-0.01461958727628829
company federal contract,-0.01461958727628829
retain company,-0.01461958727628829
company interview,-0.01461958727628829
25 000 relate,-0.01461958727628829
company counterintelligence,-0.01461958727628829
000 relate,-0.01461958727628829
review device,-0.01461958727628829
reveal applicant transfer,-0.01461958727628829
lie company,-0.01461958727628829
lie company interview,-0.01461958727628829
employer company federal,-0.01461958727628829
ge 10 11,-0.01461958727628829
including 25 000,-0.01461958727628829
subject interview,-0.01461323237384682
testify,-0.014593541278315634
30 34,-0.014591050862213012
connection,-0.014590177430420402
accuracy,-0.014585285840614848
browsing,-0.014578025003914703
engineering,-0.01457082460032777
tr 78,-0.014536095426023897
conclude,-0.014530820947393212
video applicant,-0.014526534236203842
initially,-0.014509613726358969
provide,-0.01449125366414799
file personal,-0.014487989808446579
offer,-0.014473008589702527
personal use,-0.014444393518963504
39,-0.014440128824991558
second,-0.01442103551606609
applicant applicant,-0.014417337023995115
downsized applicant,-0.01441025102561886
applicant earn master,-0.014401400168399863
applicant disclose,-0.014395950079919046
president,-0.014355588414222476
select,-0.014329662247526544
1990,-0.014327199859390658
applicant hold security,-0.014302668255228147
plead,-0.014301289940612165
tr 23 24,-0.014295625864289228
23 24,-0.014295625864289228
active,-0.014265942882112394
serve marine,-0.014263803605644202
computer applicant use,-0.01425920365007645
peer,-0.014244944879397545
information technology specialist,-0.014244944879397545
employer security,-0.014244944879397545
return cameroon applicant,-0.014244944879397545
hacking relate,-0.014244944879397545
technology specialist,-0.014244944879397545
cameroon tr,-0.014244944879397545
visit website,-0.014244944879397545
crack,-0.014244944879397545
tr 43 applicant,-0.014244944879397545
return cameroon,-0.014244944879397545
past years applicant,-0.014244944879397545
travel unite,-0.014244944879397545
past years,-0.014244944879397545
travel unite state,-0.014244944879397545
region,-0.014244944879397545
indicate,-0.014233486512747591
defense industry,-0.014228865030074382
service,-0.014224677979461024
mode applicant,-0.014216542395060495
regulations applicant,-0.014187390474049539
computer tr 38,-0.01417617337705172
vpn,-0.01417617337705172
view pornographic website,-0.01417617337705172
dod network,-0.01417617337705172
misuse employer computer,-0.01417617337705172
access site,-0.01417617337705172
use employer computer,-0.01417617337705172
1987 applicant,-0.01417617337705172
misuse employer,-0.01417617337705172
use employer,-0.01417617337705172
use usb,-0.014157744014453612
grant,-0.014133599417745705
serve,-0.014131219020091434
2006 applicant,-0.014100356728097613
june 2019 applicant,-0.014092646259514022
industry,-0.014083652927115062
pornography work laptop,-0.014057850050062149
information interview,-0.014049303191889437
projects,-0.014027832376749422
analysis,-0.01402736271750807
state applicant make,-0.014025947698070486
acceptable,-0.014020426289246695
24,-0.01401279667227328
form applicant,-0.014009822294610686
proprietary information applicant,-0.014000269185839034
58 applicant,-0.013962015239207051
easy,-0.013958038727412244
money applicant,-0.013958038727412244
twice month,-0.013957207061860665
inform company,-0.013953189472931603
applicant deliberately,-0.013932079305746971
prior,-0.013911294714414317
length,-0.01388346103069871
continued,-0.01384880575069221
applicant permission,-0.013834840717852048
address applicant,-0.013834041767313562
subordinate employee,-0.01383190676925821
subordinate,-0.01383190676925821
sexual harassment,-0.01383190676925821
remotely access,-0.013814621649497805
hour,-0.013803410335051789
total 48,-0.013798122040627664
trustworthy employee,-0.013790744835581615
officer applicant,-0.013770818412469847
non work relate,-0.013768830403972322
characterize,-0.013755036114261593
resign employment,-0.013739134590183716
misuse company,-0.013726613249763493
formally,-0.013726613249763493
multiple,-0.013713103775205838
period time,-0.013706429612952827
company including,-0.013675920700259856
provide false,-0.01365881247203189
case,-0.013612541459931267
work product,-0.013607015060409226
examination applicant,-0.01360124442978049
applicant option resign,-0.013551214769730863
provide false mislead,-0.013551214769730863
suspend pay,-0.013551214769730863
surf,-0.013551214769730863
sort,-0.013551214769730863
applicant suspend pay,-0.013551214769730863
truthful response,-0.013551214769730863
false mislead statement,-0.013551214769730863
false mislead,-0.013551214769730863
truthful response applicant,-0.013551214769730863
support group,-0.013551214769730863
surf internet,-0.013551214769730863
applicant response form,-0.013551214769730863
option resign lieu,-0.013551214769730863
applicant option,-0.013551214769730863
explicit content,-0.013551214769730863
introduce malware,-0.013551214769730863
received,-0.013551214769730863
youtube video applicant,-0.013551214769730863
view explicit,-0.013551214769730863
view pornographic video,-0.013551214769730863
stream view pornographic,-0.013551214769730863
use inprivate,-0.013551214769730863
applicant truthful response,-0.013551214769730863
embed,-0.013551214769730863
mislead statement,-0.013551214769730863
federal state,-0.013543731398666726
eip applicant,-0.013543731398666726
september 24 2020,-0.013543731398666726
september 24,-0.013543731398666726
income taxis,-0.013543731398666726
previously work,-0.013523926512107256
applicant previously work,-0.013523926512107256
37 38,-0.013520665608345745
policy answer,-0.013508569266015609
use policy answer,-0.013508569266015609
contracts,-0.01350463779438771
hold dod security,-0.013476846799199827
time tr,-0.013386193125894235
authorization applicant,-0.013382784270623697
applicant repeatedly,-0.013382784270623697
repeatedly,-0.013382784270623697
lesson,-0.013365765829935806
question sca,-0.013360089085317018
intellectual property,-0.013337285450206399
unauthorized,-0.013327067010384781
allegation sor,-0.013300780585665306
tr applicant,-0.013283211590472516
pornography employer,-0.013257972651516287
applicant owe,-0.01324312851697541
progress,-0.013223604357468369
seek,-0.013208795150566189
inadvertent,-0.01319868247852264
inadvertently,-0.01319868247852264
spouse state,-0.01319868247852264
creditor,-0.01319431919276285
pornography applicant,-0.013193391010137574
applicant choose,-0.01319233584000786
applicant plan,-0.013178275730948118
applicant attribute,-0.013178275730948118
34 36,-0.013169080253806621
child applicant,-0.013169080253806621
laptop october,-0.013169080253806621
did,-0.01315447643403837
insert,-0.013148623496968282
applicant admit applicant,-0.013146747278078475
applicant deny applicant,-0.013136192745971446
anonymous,-0.013132797383721967
administration,-0.013129564016677479
review applicant,-0.013124085206845226
december 2019,-0.013115103539591182
dod caf,-0.013112089441652113
current employer company,-0.013112089441652113
adjudication,-0.013112089441652113
resignation lieu termination,-0.013111728454947574
resignation lieu,-0.013111728454947574
ph,-0.01310853746902198
company human,-0.013106193747966132
company human resource,-0.013106193747966132
stupid,-0.013106193747966132
work home,-0.013106193747966132
advise applicant,-0.013104709103887393
company network applicant,-0.013099202467454822
writing,-0.013045974512125792
applicant delete,-0.012993863240188478
incident involve,-0.012982963230696544
sor guideline sor,-0.012980339204012665
inappropriate content,-0.012955422883812732
car,-0.012931502376479312
careful,-0.012915478283375033
applicant recommend,-0.0128812698405342
applicant pay,-0.01287192390791001
issue,-0.012868494134325911
escort,-0.012858149022169068
subscription,-0.012837321202705861
items,-0.012832142216196399
use personal thumb,-0.012826657078665205
way applicant,-0.012816980801314192
hardware software,-0.01278241873191217
release,-0.012772499983588672
government contractor,-0.012754138660602033
employee applicant,-0.012747021317331617
consume,-0.012738485560015549
movie,-0.012732932589373976
access sensitive information,-0.012728435792837995
disorder applicant averred,-0.012727624861760323
page 18 19,-0.012727624861760323
page 18,-0.012727624861760323
employment remove federal,-0.012727624861760323
employment remove,-0.012727624861760323
judgment product severe,-0.012727624861760323
compulsive disorder applicant,-0.012727624861760323
