feature,coef
solicit engage,-0.006480636330147287
remain consistent extremely,-0.006480636330147287
remain consistent,-0.006480636330147287
2000s 2009 2010,-0.006480636330147287
interview february 2015,-0.006480636330147287
polygrapher past make,-0.006480636330147287
polygraph interview aga,-0.006480636330147287
sci access aga,-0.006480636330147287
gentleman explain unprofessional,-0.006480636330147287
gentleman explain,-0.006480636330147287
gentleman,-0.006480636330147287
debrief september 2017,-0.006480636330147287
tell interview,-0.006480636330147287
aga counterintelligence representative,-0.006480636330147287
aga counterintelligence,-0.006480636330147287
aga applicant report,-0.006480636330147287
aga applicant assert,-0.006480636330147287
drove multiple occasion,-0.006480636330147287
background investigation 2007,-0.006480636330147287
light item aga,-0.006480636330147287
following statement coerce,-0.006480636330147287
information sci march,-0.006480636330147287
2015 reveal security,-0.006480636330147287
affirm accuracy summary,-0.006480636330147287
item applicant affirm,-0.006480636330147287
item aga subsequently,-0.006480636330147287
industry 2007 field,-0.006480636330147287
industry 2007,-0.006480636330147287
doha applicant given,-0.006480636330147287
doha applicant,-0.006480636330147287
item sixth interview,-0.006480636330147287
item sixth,-0.006480636330147287
20 item sor,-0.006480636330147287
20 item,-0.006480636330147287
interview inconclusive applicant,-0.006480636330147287
solicitation applicant,-0.006480636330147287
affirm accuracy comment,-0.006480636330147287
know frequent prostitutes,-0.006480636330147287
know frequent,-0.006480636330147287
internet january august,-0.006480636330147287
internet january,-0.006480636330147287
occasion applicant exchange,-0.006480636330147287
extremely light item,-0.006480636330147287
solicitation applicant disclose,-0.006480636330147287
whiskey driving item,-0.006480636330147287
street house applicant,-0.006480636330147287
solicitation prostitutes discuss,-0.006480636330147287
solicitation prostitutes,-0.006480636330147287
hearing item,-0.006480636330147287
tell interview inconclusive,-0.006480636330147287
debrief september,-0.006480636330147287
debrief,-0.006480636330147287
internet personal ad,-0.006480636330147287
internet personal,-0.006480636330147287
access authorization denied,-0.006480636330147287
access applicant debrief,-0.006480636330147287
text message second,-0.006480636330147287
background applicant hold,-0.006480636330147287
like human gentleman,-0.006480636330147287
assert applicant tell,-0.006480636330147287
original applicant elaborate,-0.006480636330147287
whiskey vodka instance,-0.006480636330147287
whiskey vodka,-0.006480636330147287
item applicant answer,-0.006480636330147287
interview inconclusive,-0.006480636330147287
make mistake like,-0.006480636330147287
significance,-0.006480636330147287
applicant discuss fact,-0.006480636330147287
recall time applicant,-0.006480636330147287
recall time,-0.006480636330147287
sex times,-0.006480636330147287
item interview,-0.006480636330147287
street house,-0.006480636330147287
street home item,-0.006480636330147287
whiskey driving,-0.006480636330147287
item june 2019,-0.006480636330147287
street home,-0.006480636330147287
hearing item emphasis,-0.006480636330147287
management opm interview,-0.006480636330147287
search internet personal,-0.006480636330147287
interview july 2015,-0.006480636330147287
interview item sor,-0.006480636330147287
interview item,-0.006480636330147287
1999 august 2013,-0.006480636330147287
1999 august,-0.006480636330147287
female approach car,-0.006480636330147287
female approach,-0.006480636330147287
sex times early,-0.006480636330147287
2015 applicant reveal,-0.006480636330147287
extremely light,-0.006480636330147287
significance item interrogatory,-0.006480636330147287
significance item,-0.006480636330147287
like human,-0.006480636330147287
disclose prior government,-0.006480636330147287
disclose prior,-0.006480636330147287
2015 reveal,-0.006480636330147287
vodka instance winter,-0.006480636330147287
underage 2014 applicant,-0.006480636330147287
underage 2014,-0.006480636330147287
access aga september,-0.006480636330147287
access aga,-0.006480636330147287
answer cross allegations,-0.006480636330147287
applicant solicit pay,-0.006480636330147287
applicant solicit engage,-0.006480636330147287
tell aga revoke,-0.006480636330147287
tell aga,-0.006480636330147287
add applicant consume,-0.006480636330147287
add applicant,-0.006480636330147287
ad prostitute multiple,-0.006480636330147287
applicant similarly solicit,-0.006480636330147287
applicant similarly,-0.006480636330147287
answer applicant admission,-0.006480636330147287
item december,-0.006480636330147287
item applicant offer,-0.006480636330147287
item applicant interview,-0.006480636330147287
item clearance decision,-0.006480636330147287
item interrogatory doha,-0.006480636330147287
item interrogatory,-0.006480636330147287
applicant interview aga,-0.006480636330147287
indoctrinate sci access,-0.006480636330147287
winter 2012 applicant,-0.006480636330147287
winter 2012,-0.006480636330147287
winter,-0.006480636330147287
answer sor allegations,-0.006480636330147287
item interview february,-0.006480636330147287
item emphasis original,-0.006480636330147287
item emphasis,-0.006480636330147287
applicant provide update,-0.006480636330147287
2015 incident item,-0.006480636330147287
let,-0.00648026104752497
2018 sor,-0.006475572045676674
frequently,-0.006467794253458349
orders,-0.006444301604870301
intensive,-0.006440293250153755
applicant favourable,-0.0064396674720150135
average,-0.006438517871866762
applicant transfer,-0.006427586840805529
behavior criminal conduct,-0.006425336897870424
behavior criminal,-0.006425336897870424
sexual behavior criminal,-0.006425336897870424
applicant counseling,-0.006410947593104983
senior,-0.006402417678522996
101,-0.006395607665417855
ge investigation ongoing,-0.0063928262887649944
investigation investigator aske,-0.0063928262887649944
investigation ongoing,-0.0063928262887649944
investigation ongoing coworker,-0.0063928262887649944
officially remove,-0.0063928262887649944
officially remove applicant,-0.0063928262887649944
degree 2008 2010,-0.0063928262887649944
abrasive,-0.0063928262887649944
abrasive taskmaster,-0.0063928262887649944
abrasive taskmaster holding,-0.0063928262887649944
court recognize,-0.0063928262887649944
degree field conflict,-0.0063928262887649944
evaluations ae,-0.0063928262887649944
unaware applicant investigation,-0.0063928262887649944
serve 1989,-0.0063928262887649944
ge response,-0.0063928262887649944
ge response woman,-0.0063928262887649944
doing judge note,-0.0063928262887649944
indicator lack,-0.0063928262887649944
20 37 mspb,-0.0063928262887649944
evaluations ae supreme,-0.0063928262887649944
applicant issue swear,-0.0063928262887649944
character reference good,-0.0063928262887649944
character reference letters,-0.0063928262887649944
employee contractor,-0.0063928262887649944
applicant job applicant,-0.0063928262887649944
organization chart ge,-0.0063928262887649944
indicator lack rehabilitation,-0.0063928262887649944
tr 41 woman,-0.0063928262887649944
stables lol,-0.0063928262887649944
applicant contend resent,-0.0063928262887649944
stables,-0.0063928262887649944
release report,-0.0063928262887649944
release report ge,-0.0063928262887649944
anger,-0.0063928262887649944
anger management,-0.0063928262887649944
anger management skills,-0.0063928262887649944
day ge,-0.0063928262887649944
day ge subsequently,-0.0063928262887649944
ge january 2016,-0.0063928262887649944
aske ge,-0.0063928262887649944
annual evaluations,-0.0063928262887649944
wend temporary,-0.0063928262887649944
wend temporary travel,-0.0063928262887649944
does appear,-0.0063928262887649944
does appear viable,-0.0063928262887649944
20 applicant logistics,-0.0063928262887649944
night dinner,-0.0063928262887649944
chair applicant,-0.0063928262887649944
chair applicant seat,-0.0063928262887649944
chair perform,-0.0063928262887649944
chair perform task,-0.0063928262887649944
outweigh cumulative contrary,-0.0063928262887649944
remark looks,-0.0063928262887649944
remark looks rub,-0.0063928262887649944
ass,-0.0063928262887649944
ass chair,-0.0063928262887649944
ass chair perform,-0.0063928262887649944
seat woman,-0.0063928262887649944
seat woman report,-0.0063928262887649944
day applicant start,-0.0063928262887649944
aske ge eeo,-0.0063928262887649944
applicant investigation sexual,-0.0063928262887649944
organization chart,-0.0063928262887649944
1989 leave,-0.0063928262887649944
1989 leave activity,-0.0063928262887649944
provide statement ge,-0.0063928262887649944
provide records,-0.0063928262887649944
provide records including,-0.0063928262887649944
applicant logistics management,-0.0063928262887649944
aske command,-0.0063928262887649944
ge tr 41,-0.0063928262887649944
ge uncommon coworker,-0.0063928262887649944
ge woman applicant,-0.0063928262887649944
ge woman note,-0.0063928262887649944
outweigh cumulative,-0.0063928262887649944
applicant logistics,-0.0063928262887649944
chain command trust,-0.0063928262887649944
complete multiple,-0.0063928262887649944
complete multiple training,-0.0063928262887649944
removal doing,-0.0063928262887649944
removal ge,-0.0063928262887649944
ownership,-0.0063928262887649944
ownership action,-0.0063928262887649944
ownership action combine,-0.0063928262887649944
1989 2019,-0.0063928262887649944
1989 2019 applicant,-0.0063928262887649944
relationship tense,-0.0063928262887649944
ge complaint,-0.0063928262887649944
ge complaint employee,-0.0063928262887649944
ge continue,-0.0063928262887649944
ge continue complaint,-0.0063928262887649944
ge coworker supervisor,-0.0063928262887649944
ge eeo,-0.0063928262887649944
ge eeo complaint,-0.0063928262887649944
applicant intentionally bump,-0.0063928262887649944
dramatically outweigh,-0.0063928262887649944
dramatically outweigh cumulative,-0.0063928262887649944
complaint prompt supervisor,-0.0063928262887649944
removal doing applicant,-0.0063928262887649944
witness episode,-0.0063928262887649944
witness episode inappropriate,-0.0063928262887649944
removal ge 15,-0.0063928262887649944
remove applicant,-0.0063928262887649944
remove applicant job,-0.0063928262887649944
aske command employee,-0.0063928262887649944
ge expand,-0.0063928262887649944
make unwelcome,-0.0063928262887649944
make unwelcome sexual,-0.0063928262887649944
ge uncommon,-0.0063928262887649944
ge expand investigation,-0.0063928262887649944
relationship tense confrontational,-0.0063928262887649944
applicant make unwelcome,-0.0063928262887649944
note applicant failure,-0.0063928262887649944
complaint prompt unit,-0.0063928262887649944
1984 1989,-0.0063928262887649944
1984 1989 leave,-0.0063928262887649944
days ge,-0.0063928262887649944
days ge 11,-0.0063928262887649944
aske accompany,-0.0063928262887649944
aske accompany applicant,-0.0063928262887649944
management skills,-0.0063928262887649944
